url,away_team,home_team,start_date,game_time,venue,attendance,attendance_numeric,status,season,game_id,week,season_type,start_time_tbd,completed,neutral_site,conference_game,venue_id,home_id,home_division,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_division,away_conference,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes,home_conference
https://stats.ncaa.org/contests/6386403/box_score,Louisiana,James Madison,2025-10-11,12:00 PM,Bridgeforth Stadium,25128,25128,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sun Belt
https://stats.ncaa.org/contests/6388152/box_score,UCF,Cincinnati,2025-10-11,12:00 PM,Nippert Stadium,35782,35782,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big 12
https://stats.ncaa.org/contests/6387196/box_score,Charlotte,Army,2025-10-11,12:00 PM,Michie Stadium,31172,31172,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American Athletic
https://stats.ncaa.org/contests/6412814/box_score,Ohio St.,Illinois,2025-10-11,12:00 PM,Gies Memorial Stadium,60670,60670,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6386514/box_score,Houston,Oklahoma State,2025-10-11,12:00 PM,Boone Pickens Stadium,44941,44941,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big 12
https://stats.ncaa.org/contests/6400761/box_score,Pittsburgh,Florida State,2025-10-11,12:00 PM,Bobby Bowden Field at Doak Campbell Stadium,65256,65256,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACC
https://stats.ncaa.org/contests/6386621/box_score,Miami (OH),Akron,2025-10-11,12:00 PM,InfoCision Stadium,6575,6575,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mid-American
https://stats.ncaa.org/contests/6395268/box_score,Stanford,SMU,2025-10-11,12:00 PM,Gerald J. Ford Stadium,30654,30654,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACC
https://stats.ncaa.org/contests/6401014/box_score,Alabama,Missouri,2025-10-11,12:00 PM,Memorial Stadium,57321,57321,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEC
https://stats.ncaa.org/contests/6386526/box_score,Toledo,Bowling Green,2025-10-11,12:00 PM,Doyt L. Perry Stadium,24000,24000,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mid-American
https://stats.ncaa.org/contests/6418351/box_score,UCLA,Michigan State,2025-10-11,12:00 PM,Spartan Stadium,72109,72109,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6398454/box_score,Washington St.,Ole Miss,2025-10-11,12:45 PM,Vaught-Hemingway Stadium,66392,66392,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEC
https://stats.ncaa.org/contests/6394047/box_score,NIU,Eastern Michigan,2025-10-11,01:00 PM,Rynearson Stadium,15676,15676,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mid-American
https://stats.ncaa.org/contests/6402807/box_score,Massachusetts,Kent State,2025-10-11,02:30 PM,Dix Stadium,11523,11523,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mid-American
https://stats.ncaa.org/contests/6399029/box_score,NC State,Notre Dame,2025-10-11,03:30 PM,Notre Dame Stadium,77622,77622,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FBS Independents
https://stats.ncaa.org/contests/6392846/box_score,Ball St.,Western Michigan,2025-10-11,03:30 PM,Waldo Stadium,20032,20032,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mid-American
https://stats.ncaa.org/contests/6390030/box_score,Virginia Tech,Georgia Tech,2025-10-11,03:30 PM,Bobby Dodd Stadium,50878,50878,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACC
https://stats.ncaa.org/contests/6413611/box_score,Oklahoma,Texas,2025-10-11,03:30 PM,Cotton Bowl,92100,92100,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEC
https://stats.ncaa.org/contests/6393055/box_score,TCU,Kansas State,2025-10-11,03:30 PM,Bill Snyder Family Stadium,51316,51316,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big 12
https://stats.ncaa.org/contests/6390543/box_score,Iowa St.,Colorado,2025-10-11,03:30 PM,Folsom Field,52698,52698,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big 12
https://stats.ncaa.org/contests/6405678/box_score,Wake Forest,Oregon State,2025-10-11,03:30 PM,Reser Stadium,29710,29710,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pac-12
https://stats.ncaa.org/contests/6403258/box_score,Indiana,Oregon,2025-10-11,03:30 PM,Autzen Stadium,59625,59625,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6409655/box_score,Air Force,UNLV,2025-10-11,03:30 PM,Allegiant Stadium,32932,32932,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mountain West
https://stats.ncaa.org/contests/6402804/box_score,App State,Georgia State,2025-10-11,03:30 PM,Center Parc Stadium,19587,19587,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sun Belt
https://stats.ncaa.org/contests/6416103/box_score,Northwestern,Penn State,2025-10-11,03:30 PM,Beaver Stadium,108121,108121,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6414370/box_score,Old Dominion,Marshall,2025-10-11,03:30 PM,Joan C. Edwards Stadium,23515,23515,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sun Belt
https://stats.ncaa.org/contests/6414849/box_score,Nebraska,Maryland,2025-10-11,03:30 PM,SECU Stadium,39623,39623,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6396092/box_score,Navy,Temple,2025-10-11,04:00 PM,Lincoln Financial Field,26149,26149,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American Athletic
https://stats.ncaa.org/contests/6401529/box_score,Arkansas,Tennessee,2025-10-11,04:15 PM,Neyland Stadium,101915,101915,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEC
https://stats.ncaa.org/contests/6415396/box_score,UAB,Florida Atlantic,2025-10-11,06:00 PM,FAU Stadium,20052,20052,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American Athletic
https://stats.ncaa.org/contests/6403975/box_score,Iowa,Wisconsin,2025-10-11,07:00 PM,Camp Randall Stadium,76064,76064,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6404106/box_score,San Jose St.,Wyoming,2025-10-11,07:00 PM,War Memorial Stadium,20970,20970,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mountain West
https://stats.ncaa.org/contests/6404065/box_score,ULM,Coastal Carolina,2025-10-11,07:00 PM,Brooks Stadium,15211,15211,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sun Belt
https://stats.ncaa.org/contests/6386346/box_score,Florida,Texas A&M,2025-10-11,07:00 PM,Kyle Field,105086,105086,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEC
https://stats.ncaa.org/contests/6415380/box_score,Michigan,USC,2025-10-11,07:30 PM,Los Angeles Memorial Coliseum,75500,75500,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6389211/box_score,Purdue,Minnesota,2025-10-11,07:30 PM,Huntington Bank Stadium,49254,49254,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6411092/box_score,Clemson,Boston College,2025-10-11,07:30 PM,Alumni Stadium,42265,42265,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACC
https://stats.ncaa.org/contests/6394092/box_score,Rice,UTSA,2025-10-11,07:30 PM,Alamodome,22058,22058,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American Athletic
https://stats.ncaa.org/contests/6396811/box_score,Georgia,Auburn,2025-10-11,07:30 PM,Jordan-Hare Stadium,88043,88043,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEC
https://stats.ncaa.org/contests/6392420/box_score,Kansas,Texas Tech,2025-10-11,07:30 PM,Jones AT&T Stadium,60229,60229,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big 12
https://stats.ncaa.org/contests/6386490/box_score,South Carolina,LSU,2025-10-11,07:45 PM,Tiger Stadium,101921,101921,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEC
https://stats.ncaa.org/contests/6399944/box_score,Troy,Texas State,2025-10-11,08:00 PM,Bobcat Stadium,24369,24369,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sun Belt
https://stats.ncaa.org/contests/6410620/box_score,BYU,Arizona,2025-10-11,08:00 PM,Arizona Stadium,47960,47960,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big 12
https://stats.ncaa.org/contests/6409733/box_score,New Mexico,Boise State,2025-10-11,09:45 PM,Albertsons Stadium,32982,32982,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mountain West
https://stats.ncaa.org/contests/6398920/box_score,Arizona St.,Utah,2025-10-11,10:15 PM,Rice-Eccles Stadium,51444,51444,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big 12
https://stats.ncaa.org/contests/6408661/box_score,San Diego St.,Nevada,2025-10-11,10:30 PM,Mackay Stadium,19473,19473,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mountain West
https://stats.ncaa.org/contests/6397327/box_score,Utah St.,Hawai'i,2025-10-12,12:00 AM,Clarence T.C. Ching Athletics Complex,13023,13023,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mountain West
https://stats.ncaa.org/contests/6386550/box_score,South Fla.,North Texas,2025-10-10,07:30 PM,DATCU Stadium,31386,31386,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American Athletic
https://stats.ncaa.org/contests/6410652/box_score,Fresno St.,Colorado State,2025-10-10,09:00 PM,Canvas Stadium,27874,27874,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mountain West
https://stats.ncaa.org/contests/6413587/box_score,Rutgers,Washington,2025-10-10,09:00 PM,Husky Stadium,63743,63743,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6412342/box_score,Louisiana Tech,Kennesaw State,2025-10-09,07:00 PM,Fifth Third Stadium,9585,9585,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conference USA
https://stats.ncaa.org/contests/6386367/box_score,East Carolina,Tulane,2025-10-09,07:30 PM,Yulman Stadium,20035,20035,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American Athletic
https://stats.ncaa.org/contests/6404002/box_score,Southern Miss.,Georgia Southern,2025-10-09,08:00 PM,Allen E. Paulson Stadium,20032,20032,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sun Belt
https://stats.ncaa.org/contests/6392340/box_score,Jacksonville St.,Sam Houston,2025-10-09,08:00 PM,Shell Energy Stadium,5419,5419,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conference USA
https://stats.ncaa.org/contests/6409874/box_score,Missouri St.,Middle Tennessee,2025-10-08,07:30 PM,"SJohnny ""Red"" Floyd Stadium",9806,9806,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conference USA
https://stats.ncaa.org/contests/6404036/box_score,Liberty,UTEP,2025-10-08,08:00 PM,Sun Bowl,9286,9286,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conference USA
https://stats.ncaa.org/contests/6395897/box_score,Clemson,North Carolina,2025-10-04,12:00 PM,Kenan Stadium,50500,50500,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACC
https://stats.ncaa.org/contests/6390541/box_score,Iowa St.,Cincinnati,2025-10-04,12:00 PM,Nippert Stadium,38007,38007,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big 12
https://stats.ncaa.org/contests/6412691/box_score,Boston College,Pittsburgh,2025-10-04,12:00 PM,Acrisure Stadium,51101,51101,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACC
https://stats.ncaa.org/contests/6410125/box_score,Air Force,Navy,2025-10-04,12:00 PM,Navy-Marine Corps Memorial Stadium,37517,37517,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American Athletic
https://stats.ncaa.org/contests/6395037/box_score,Illinois,Purdue,2025-10-04,12:00 PM,Ross-Ade Stadium,56551,56551,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6403974/box_score,Wisconsin,Michigan,2025-10-04,12:00 PM,Michigan Stadium,111070,111070,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6401438/box_score,Kansas St.,Baylor,2025-10-04,12:00 PM,McLane Stadium,35596,35596,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big 12
https://stats.ncaa.org/contests/6387193/box_score,Army West Point,UAB,2025-10-04,12:00 PM,Protective Stadium,22489,22489,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American Athletic
https://stats.ncaa.org/contests/6404804/box_score,Kentucky,Georgia,2025-10-04,12:00 PM,Sanford Stadium,93033,93033,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEC
https://stats.ncaa.org/contests/6413622/box_score,Ohio,Ball State,2025-10-04,12:00 PM,Scheumann Stadium,8427,8427,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mid-American
https://stats.ncaa.org/contests/6390027/box_score,Wake Forest,Virginia Tech,2025-10-04,01:00 PM,Lane Stadium,65632,65632,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACC
https://stats.ncaa.org/contests/6396076/box_score,UTSA,Temple,2025-10-04,01:00 PM,Lincoln Financial Field,12132,12132,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American Athletic
https://stats.ncaa.org/contests/6410618/box_score,Oklahoma St.,Arizona,2025-10-04,02:00 PM,Arizona Stadium,40685,40685,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big 12
https://stats.ncaa.org/contests/6398981/box_score,Campbell,NC State,2025-10-04,02:00 PM,Carter-Finley Stadium,56919,56919,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACC
https://stats.ncaa.org/contests/6392842/box_score,Western Mich.,Massachusetts,2025-10-04,02:30 PM,McGuirk Alumni Stadium,10014,10014,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FBS Independents
https://stats.ncaa.org/contests/6415388/box_score,Washington,Maryland,2025-10-04,03:30 PM,SECU Stadium,46185,46185,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6413627/box_score,Boise St.,Notre Dame,2025-10-04,03:30 PM,Notre Dame Stadium,77622,77622,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FBS Independents
https://stats.ncaa.org/contests/6386616/box_score,Central Mich.,Akron,2025-10-04,03:30 PM,InfoCision Stadium,8995,8995,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mid-American
https://stats.ncaa.org/contests/6386345/box_score,Texas,Florida,2025-10-04,03:30 PM,Ben Hill Griffin Stadium,90714,90714,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEC
https://stats.ncaa.org/contests/6386402/box_score,James Madison,Georgia State,2025-10-04,03:30 PM,Center Parc Stadium,19256,19256,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sun Belt
https://stats.ncaa.org/contests/6407299/box_score,Oregon St.,App State,2025-10-04,03:30 PM,Kidd Brewer Stadium,35021,35021,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sun Belt
https://stats.ncaa.org/contests/6413599/box_score,Vanderbilt,Alabama,2025-10-04,03:30 PM,Bryant-Denny Stadium,100077,100077,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEC
https://stats.ncaa.org/contests/6404063/box_score,ULM,Northwestern,2025-10-04,03:30 PM,Northwestern Medicine Field at Martin Stadium,12023,12023,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6396523/box_score,Miami (OH),Northern Illinois,2025-10-04,03:30 PM,Huskie Stadium,13827,13827,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mid-American
https://stats.ncaa.org/contests/6395267/box_score,Syracuse,SMU,2025-10-04,03:30 PM,Gerald J. Ford Stadium,34845,34845,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACC
https://stats.ncaa.org/contests/6416267/box_score,Penn St.,UCLA,2025-10-04,03:30 PM,Rose Bowl,39256,39256,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6400991/box_score,FIU,UConn,2025-10-04,03:30 PM,Pratt & Whitney Stadium at Rentschler Field,27310,27310,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FBS Independents
https://stats.ncaa.org/contests/6403172/box_score,Eastern Mich.,Buffalo,2025-10-04,03:30 PM,UB Stadium,17300,17300,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mid-American
https://stats.ncaa.org/contests/6411734/box_score,Virginia,Louisville,2025-10-04,03:30 PM,L&N Federal Credit Union Stadium,50032,50032,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACC
https://stats.ncaa.org/contests/6414832/box_score,Michigan St.,Nebraska,2025-10-04,04:00 PM,Memorial Stadium,86496,86496,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big Ten
https://stats.ncaa.org/contests/6399937/box_score,Texas St.,Arkansas State,2025-10-04,04:00 PM,Centennial Bank Stadium,15841,15841,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sun Belt
https://stats.ncaa.org/contests/6402801/box_score,Kent St.,Oklahoma,2025-10-04,04:00 PM,Memorial Stadium,83016,83016,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEC
https://stats.ncaa.org/contests/6414369/box_score,Coastal Carolina,Old Dominion,2025-10-04,06:00 PM,S.B. Ballard Stadium,20895,20895,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sun Belt
https://stats.ncaa.org/contests/6386513/box_score,Texas Tech,Houston,2025-10-04,07:00 PM,TDECU Stadium,42806,42806,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Big 12
https://stats.ncaa.org/contests/6409652/box_score,UNLV,Wyoming,2025-10-04,07:00 PM,War Memorial Stadium,19861,19861,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mountain West
https://stats.ncaa.org/contests/6394090/box_score,Fla. Atlantic,Rice,2025-10-04,07:00 PM,Rice Stadium,22999,22999,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American Athletic
https://stats.ncaa.org/contests/6415926/box_score,South Alabama,Troy,2025-10-04,07:00 PM,Veterans Memorial Stadium,28035,28035,success,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sun Belt
